order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
447785|kevinmccarthy@hotmail.com|1593722217968861|1|1795.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1795.5, 'price_in_usd': 1995.0, 'quantity': 1}]
438993|johnporter@gmail.com|1593667204354057|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
449836|karen99@roman-thompson.com|1593734280957920|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
441073|james0333@hotmail.com|1593692314537064|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
439182|diane51@hotmail.com|1593670030000297|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
437641|garciadonna@gmail.com|1593650083303655|1|1695.0|1|[{'coupon': None, 'item_id': 'M_PREM_F', 'item_name': 'Premium Full Mattress', 'item_revenue_in_usd': 1695.0, 'price_in_usd': 1695.0, 'quantity': 1}]
438757|davidgonzales@gmail.com|1593663537647134|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
439663|xwilliams@mckenzie-whitaker.com|1593677437277391|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
440168|williamlandry@gmail.com|1593684087740604|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
440318|roydavid@williams.com|1593685583924925|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
440551|williamsjamie@kennedy.com|1593687891601109|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
440990|swilliams@hartman.com|1593691564537632|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
441057|jennifer8030@hotmail.com|1593692217299795|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
441385|danielleramirez@yahoo.com|1593694339504331|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
441833|wanda94@hotmail.com|1593697169407350|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
441679|jonathangonzalez53@gmail.com|1593696348770203|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
441626|uthomas64@hotmail.com|1593696002493991|1|59.0|1|[{'coupon': None, 'item_id': 'P_FOAM_S', 'item_name': 'Standard Foam Pillow', 'item_revenue_in_usd': 59.0, 'price_in_usd': 59.0, 'quantity': 1}]
442104|melissa17@gmail.com|1593698796527425|2|1690.0|2|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}, {'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
442238|btaylor@olson.biz|1593699393506651|1|1795.0|1|[{'coupon': None, 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1795.0, 'price_in_usd': 1795.0, 'quantity': 1}]
442023|qgomez@mckay.com|1593698380896010|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
443080|tgaines@hernandez.net|1593703346163558|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
443339|whitneybrooke@hotmail.com|1593704465424889|2|1154.0|2|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_FOAM_S', 'item_name': 'Standard Foam Pillow', 'item_revenue_in_usd': 59.0, 'price_in_usd': 59.0, 'quantity': 1}]
443953|phaas@smith.info|1593706856219527|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
444388|jenniferharrison63@yahoo.com|1593708609127822|1|1695.0|1|[{'coupon': None, 'item_id': 'M_PREM_F', 'item_name': 'Premium Full Mattress', 'item_revenue_in_usd': 1695.0, 'price_in_usd': 1695.0, 'quantity': 1}]
443266|kristen39@gmail.com|1593704133464728|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
443957|berrybrandy@ruiz.com|1593706871750262|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
444355|collinsmatthew13@gmail.com|1593708485473796|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
444654|brookslaura@butler.com|1593709739490287|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
446871|timothy88@smith.com|1593718270847047|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
447023|oford70@gmail.com|1593718849170143|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
445815|deborahfloyd@gmail.com|1593714200427221|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
446197|david35@roberts.net|1593715765151751|1|1695.0|1|[{'coupon': None, 'item_id': 'M_PREM_F', 'item_name': 'Premium Full Mattress', 'item_revenue_in_usd': 1695.0, 'price_in_usd': 1695.0, 'quantity': 1}]
446462|josegarcia@mckinney-chan.com|1593716796164548|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
446410|zcarr71@gmail.com|1593716594753109|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
447141|alyssagill@yahoo.com|1593719310533329|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
446827|joshua971@yahoo.com|1593718137494857|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
448138|melissa09@griffin-ellis.com|1593723770274359|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
448527|twhite@hardy.com|1593725969024055|2|714.0|2|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 119.0, 'price_in_usd': 119.0, 'quantity': 1}]
448039|jamesevans20@gmail.com|1593723348652725|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
448848|nicholassanchez@yahoo.com|1593727710007588|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
449368|ooliver@gmail.com|1593730815907973|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
337049|eharris87@gmail.com|1592904374669465|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
335061|smithjessica@davidson-baxter.biz|1592877801955945|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
336173|april34@oliver.com|1592892757212882|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
340329|emcclain@hotmail.com|1592926907470396|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
336412|casey82@gmail.com|1592896260821860|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
341690|patricklopez@hotmail.com|1592932814289092|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
335790|ununez@bishop-mathis.com|1592887477130904|1|107.10000000000001|1|[{'coupon': 'NEWBED10', 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 107.10000000000001, 'price_in_usd': 119.0, 'quantity': 1}]
342696|kevin17@yahoo.com|1592936956376309|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
335092|sullivanjoseph14@yahoo.com|1592878098856152|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
336380|lisakeller@hotmail.com|1592895755494117|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
345421|rachel15@yahoo.com|1592949208892002|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
341633|vsanders24@yahoo.com|1592932601975996|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
338532|stephanie66@yahoo.com|1592917586815572|2|1476.0|2|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}, {'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
340970|marissa98@carter.net|1592929831556061|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
342891|patriciayork@johnson-gilbert.com|1592937744255359|1|107.10000000000001|1|[{'coupon': 'NEWBED10', 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 107.10000000000001, 'price_in_usd': 119.0, 'quantity': 1}]
336496|brooke58@petersen-edwards.com|1592897274312884|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
336709|angela97@gmail.com|1592899934114280|1|107.10000000000001|1|[{'coupon': 'NEWBED10', 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 107.10000000000001, 'price_in_usd': 119.0, 'quantity': 1}]
339330|david37@todd-sanders.info|1592922238249382|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
344054|watkinssamantha@hansen-watson.net|1592942657214193|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
343395|johnsonbeth@matthews.com|1592939764056919|1|985.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 985.5, 'price_in_usd': 1095.0, 'quantity': 1}]
339935|sullivanjohn73@gmail.com|1592925204423145|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
342176|cbrown41@hotmail.com|1592934797304426|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
339685|richard81@hotmail.com|1592924042966681|1|1615.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1615.5, 'price_in_usd': 1795.0, 'quantity': 1}]
335075|smithchristopher70@hotmail.com|1592877927559277|1|1795.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1795.5, 'price_in_usd': 1995.0, 'quantity': 1}]
336851|victor11@jackson.org|1592901689250749|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
335931|michaelcollins@powers.com|1592889535889779|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
338616|vwilliams@burns.com|1592918146507380|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
337014|abenson@price.com|1592903895022881|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
339041|amygraves@butler.net|1592920693801028|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
336690|johnsonsteven90@johnson.com|1592899713089813|1|143.1|1|[{'coupon': 'NEWBED10', 'item_id': 'P_DOWN_K', 'item_name': 'King Down Pillow', 'item_revenue_in_usd': 143.1, 'price_in_usd': 159.0, 'quantity': 1}]
338088|sanchezmatthew@hotmail.com|1592914409445669|1|850.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 850.5, 'price_in_usd': 945.0, 'quantity': 1}]
335000|seankelly@ross.biz|1592877261594485|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
335896|llee73@gmail.com|1592889019558239|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
334441|rburton@hotmail.com|1592871760560522|1|535.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 535.5, 'price_in_usd': 595.0, 'quantity': 1}]
345764|tarawilcox@smith.biz|1592951018035312|1|1615.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1615.5, 'price_in_usd': 1795.0, 'quantity': 1}]
344290|dnolan@gmail.com|1592943718194791|1|1075.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1075.5, 'price_in_usd': 1195.0, 'quantity': 1}]
334787|leekyle63@gmail.com|1592875024862016|1|940.5|1|[{'coupon': 'NEWBED10', 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 940.5, 'price_in_usd': 1045.0, 'quantity': 1}]
334393|ycannon@yahoo.com|1592871309716952|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
334991|jenniferfinley@gmail.com|1592877150148140|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
334871|stewartpaul@bowman.net|1592875802795905|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
334985|david34@hotmail.com|1592877096598564|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
337329|rerickson@hotmail.com|1592907805748839|1|1795.0|1|[{'coupon': None, 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1795.0, 'price_in_usd': 1795.0, 'quantity': 1}]
338143|carlawest@gmail.com|1592914810273147|2|2090.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 2090.0, 'price_in_usd': 1045.0, 'quantity': 2}]
338558|stephanieyoung43@yahoo.com|1592917733808227|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
338032|dianedaniels@yahoo.com|1592913903418199|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
338261|gregorynelson@yahoo.com|1592915671201232|1|1795.0|1|[{'coupon': None, 'item_id': 'M_PREM_Q', 'item_name': 'Premium Queen Mattress', 'item_revenue_in_usd': 1795.0, 'price_in_usd': 1795.0, 'quantity': 1}]
338455|whenderson56@hotmail.com|1592917110146231|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
339145|ashley947@yahoo.com|1592921323317114|1|1995.0|1|[{'coupon': None, 'item_id': 'M_PREM_K', 'item_name': 'Premium King Mattress', 'item_revenue_in_usd': 1995.0, 'price_in_usd': 1995.0, 'quantity': 1}]
339487|icervantes@gmail.com|1592923036237539|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
340093|peterssteven@gmail.com|1592925916143948|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
339879|erin13@yahoo.com|1592924943186238|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
339725|summersleroy@hotmail.com|1592924241691408|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
340281|catherinezimmerman@schmidt-stevens.info|1592926737510977|1|1195.0|1|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}]
340432|laurenrussell@yahoo.com|1592927357637108|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
341644|katiebarker@gmail.com|1592932633030097|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
342125|christopher39@bishop.com|1592934583372758|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
341493|andrew5487@gmail.com|1592932088285288|1|1095.0|1|[{'coupon': None, 'item_id': 'M_PREM_T', 'item_name': 'Premium Twin Mattress', 'item_revenue_in_usd': 1095.0, 'price_in_usd': 1095.0, 'quantity': 1}]
341922|ggarcia57@hotmail.com|1592933716697167|1|1695.0|1|[{'coupon': None, 'item_id': 'M_PREM_F', 'item_name': 'Premium Full Mattress', 'item_revenue_in_usd': 1695.0, 'price_in_usd': 1695.0, 'quantity': 1}]
342249|reedjody@gmail.com|1592935117046763|1|59.0|1|[{'coupon': None, 'item_id': 'P_FOAM_S', 'item_name': 'Standard Foam Pillow', 'item_revenue_in_usd': 59.0, 'price_in_usd': 59.0, 'quantity': 1}]
341536|christine43@waters-becker.com|1592932215271053|2|1314.0|2|[{'coupon': None, 'item_id': 'M_STAN_K', 'item_name': 'Standard King Mattress', 'item_revenue_in_usd': 1195.0, 'price_in_usd': 1195.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_DOWN_S', 'item_name': 'Standard Down Pillow', 'item_revenue_in_usd': 119.0, 'price_in_usd': 119.0, 'quantity': 1}]
342750|harrisonrodney@shepard.com|1592937150445597|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
343345|scott8578@hotmail.com|1592939576829438|2|1204.0|2|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}, {'coupon': None, 'item_id': 'P_DOWN_K', 'item_name': 'King Down Pillow', 'item_revenue_in_usd': 159.0, 'price_in_usd': 159.0, 'quantity': 1}]
342516|rrobinson@burke-cobb.com|1592936139787045|2|1540.0|2|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}, {'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
342969|mcclureamanda@hotmail.com|1592938001678582|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
342833|christopherhouse47@yahoo.com|1592937484217898|1|1045.0|1|[{'coupon': None, 'item_id': 'M_STAN_Q', 'item_name': 'Standard Queen Mattress', 'item_revenue_in_usd': 1045.0, 'price_in_usd': 1045.0, 'quantity': 1}]
343473|jedwards@hotmail.com|1592940122314235|1|595.0|1|[{'coupon': None, 'item_id': 'M_STAN_T', 'item_name': 'Standard Twin Mattress', 'item_revenue_in_usd': 595.0, 'price_in_usd': 595.0, 'quantity': 1}]
343135|jacob41@jackson.biz|1592938667260934|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
343314|annarodriguez@hotmail.com|1592939403379825|1|945.0|1|[{'coupon': None, 'item_id': 'M_STAN_F', 'item_name': 'Standard Full Mattress', 'item_revenue_in_usd': 945.0, 'price_in_usd': 945.0, 'quantity': 1}]
